ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-10-03 04:00:00,1522.5694,2171.509,519.2031,10748.903,1573.9009,9243.0,1699.7609,18094.766,764.0,1876.6968,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1541.5001,757.75183,1537.4529,104.43164,1470.4862,10939.816,1178.9017,1.8674011,1.7939815,429.90625,1604.5755,453.128,502.572,0.0,767.81,2811.6147,5.235748808333332,3.181440567135,0.0,0
2022-10-03 05:00:00,1513.8888,5161.6973,590.00354,10413.894,1573.9009,9243.0,1649.634,16952.855,756.15996,3475.4722,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1516.5625,757.6603,1514.3954,104.43164,1449.6528,11277.61,1178.9017,1.8674011,1.7939815,429.90625,1570.3951,413.552,584.81497,0.0,764.31376,4051.247,4.820943241666667,3.316106451018333,0.0,0
2022-10-03 06:00:00,1508.6806,13010.589,567.6693,606.6731,1573.9009,9243.0,1664.39,15136.275,737.28,6524.5215,761.03175,0.0,737.4989,1765.4844,0.0,908.0,1469.6875,755.3019,1478.2263,104.43164,1409.7222,11579.076,1178.9017,1.8674011,1.7939815,429.90625,1546.5232,729.94214,593.929,0.0,761.2475,7533.5938,5.117566204166668,4.042613248326666,0.0,0
2022-10-03 07:00:00,1501.7362,19674.316,343.694,85.71397,1573.9009,9243.0,1630.104,14960.723,717.44,8499.037,725.6533,0.0,737.4989,1765.4844,0.0,908.0,1363.9376,7599.25,1402.4522,104.43164,1340.2778,11851.602,1178.9017,1.8674011,1.7939815,429.90625,1489.5561,515.37317,375.62698,0.0,760.41627,10669.877,4.795939081158334,5.488118052201666,0.0,0
2022-10-03 08:00:00,1501.7362,21510.703,490.8106,21362.03,1573.9009,9243.0,1748.5859,13973.824,713.75996,9268.803,728.5921,0.0,737.4989,1765.4844,0.0,908.0,1375.1874,0.0,1400.3725,104.43164,1315.9722,11882.798,1178.9017,1.8674011,1.7939815,429.90625,1509.3589,487.44934,384.74098,0.0,763.7313,12016.127,6.607533670333332,6.485171493605833,0.0,0
2022-10-03 09:00:00,1503.4722,18672.541,720.6633,16892.732,1573.9009,9243.0,1737.5189,14132.771,719.36,8756.406,727.34874,0.0,737.4989,1765.4844,0.0,908.0,1330.4374,6787.208,1372.432,104.43164,1303.8194,12037.017,1178.9017,1.8674011,1.7939815,429.90625,1495.7952,428.03534,650.99996,0.0,765.1625,11033.139,6.804391854166666,6.554231013368334,0.0,0
2022-10-03 10:00:00,1503.4722,19096.695,817.9574,14426.004,1573.9009,9243.0,1743.161,14968.797,707.52,10031.893,722.48846,0.0,737.20956,1779.875,0.0,908.0,1328.9375,7121.0605,1369.9906,104.43164,1302.0834,12033.098,1178.9017,1.8674011,1.6782407,905.15625,1494.9814,539.1205,824.817,0.0,761.08253,11143.367,6.504035691666665,6.257811192335,0.0,0
2022-10-03 11:00:00,1501.7362,21609.426,661.97943,18373.838,1573.9009,9243.0,1722.546,14973.549,654.24,11976.951,676.93734,1478.4998,699.81015,2336.2812,0.0,908.0,1296.9375,2203.809,1338.3427,104.43164,1270.8333,12316.269,1178.9017,1.8674011,1.5625,1022.7656,1461.0724,529.59766,668.36,0.0,748.0438,15640.969,6.936412191666667,6.787936512585,0.0,0
2022-10-03 12:00:00,1503.4722,20772.139,608.63043,19393.697,1573.9009,9243.0,1736.434,14861.008,715.03997,8757.857,730.0615,429.2655,740.5371,1534.375,0.0,908.0,1335.6874,1022.5687,1354.1667,104.43164,1277.7778,11704.54,1178.9017,1.8674011,1.6782407,878.625,1477.3488,285.13226,592.627,0.0,763.4038,12395.588,7.204800658333333,6.468912026643334,0.0,0
2022-10-03 13:00:00,1510.4166,15729.2705,659.17633,18418.414,1573.9009,9243.0,1791.335,14392.941,739.36,6404.6475,746.5639,0.0,755.5837,1210.1719,0.0,908.0,1421.3126,1710.93225,1435.7278,104.43164,1359.375,11397.2,1178.9017,1.8674011,1.7361112,788.84375,1548.9646,476.68677,647.311,0.0,769.2088,8399.84,6.8085913666666675,5.318607939643334,0.0,0
2022-10-03 14:00:00,1513.8888,9804.538,771.84216,15945.7,1573.9009,9243.0,1836.254,14429.727,754.08,4912.3535,757.5278,0.0,762.8176,1251.9062,0.0,908.0,1510.6876,1014.9071,1515.0282,104.43164,1442.7084,10893.829,1178.9017,1.8674011,1.6203703,480.1328,1623.5645,341.74158,749.735,0.0,766.4488,6348.175,6.035303475833332,4.650161020335,0.0,0
